"m_date","m_open","m_high","m_low","m_close","m_volume","m_vwap","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_vwap_split_adjusted","m_open_dividend_and_split_adjusted","m_high_dividend_and_split_adjusted","m_low_dividend_and_split_adjusted","m_close_dividend_and_split_adjusted","m_volume_dividend_and_split_adjusted","m_vwap_dividend_and_split_adjusted","c_annualized_volatility_5d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted","c_book_to_price","c_book_value_per_share","c_chaikin_money_flow_21d_dividend_and_split_adjusted","c_chaikin_money_flow_21d_split_adjusted","c_daily_traded_value","c_daily_traded_value_sma_5d","c_daily_traded_value_sma_21d","c_daily_traded_value_sma_63d","c_daily_traded_value_sma_252d","c_earnings_per_share","c_earnings_to_price","c_exponential_moving_average_5d_close_dividend_and_split_adjusted","c_exponential_moving_average_5d_close_split_adjusted","c_exponential_moving_average_21d_close_dividend_and_split_adjusted","c_exponential_moving_average_21d_close_split_adjusted","c_exponential_moving_average_63d_close_dividend_and_split_adjusted","c_exponential_moving_average_63d_close_split_adjusted","c_exponential_moving_average_252d_close_dividend_and_split_adjusted","c_exponential_moving_average_252d_close_split_adjusted","c_last_twelve_months_net_income","c_last_twelve_months_revenue","c_last_twelve_months_revenue_per_share","c_log_difference_high_to_low","c_log_returns_dividend_and_split_adjusted","c_macd_26d_12d_dividend_and_split_adjusted","c_macd_26d_12d_split_adjusted","c_macd_signal_9d_dividend_and_split_adjusted","c_macd_signal_9d_split_adjusted","c_rsi_14d_dividend_and_split_adjusted","c_rsi_14d_split_adjusted","c_simple_moving_average_5d_close_dividend_and_split_adjusted","c_simple_moving_average_5d_close_split_adjusted","c_simple_moving_average_21d_close_dividend_and_split_adjusted","c_simple_moving_average_21d_close_split_adjusted","c_simple_moving_average_63d_close_dividend_and_split_adjusted","c_simple_moving_average_63d_close_split_adjusted","c_simple_moving_average_252d_close_dividend_and_split_adjusted","c_simple_moving_average_252d_close_split_adjusted","c_test"
2010-02-16,,,,,,,328.160003662109400,328.160003662109400,328.160003662109400,328.160003662109400,0,,,,,255.252731323242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0E-15
2010-02-17,,,,,,,328.160003662109400,328.160003662109400,328.160003662109400,328.160003662109400,0,,,,,255.252731323242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0E-15
2010-02-18,,,,,,,328.640014648437500,328.640014648437500,328.160003662109400,328.160003662109400,1671,,,,,255.252731323242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,-0.480010986328100
2010-02-19,,,,,,,327.839996337890600,327.839996337890600,320.160003662109400,327.359985351562500,23774,,,,,254.630462646484380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024408295588300177,,,,,,,,,,,,,,,-0.480010986328100
2010-02-22,,,,,,,324.799987792968750,324.799987792968750,320.160003662109400,321.279998779296900,1622,,,,,249.901290893554700,,,,,,,,,,,,,,,,,,254.05798950195313,326.62399902343753,,,,,,,,,,,-0.018747324541426916,,,,,,,254.05798950195313,326.6239990234375,,,,,,,-3.519989013671850
2010-02-23,,,,,,,319.200012207031250,320.000000000000000,312.959991455078100,314.559997558593750,2028,,,,,244.674270629882800,,,0.1676130979736059,,,,,,,,,,,,,,,250.93008321126302,322.60266520182296,,,,,,,,,,,-0.021138185135841082,,,,,,,251.94229736328126,323.90399780273435,,,,,,,-4.640014648437500
2010-02-24,,,,,,,317.440002441406250,318.079986572265600,315.359985351562500,316.000000000000000,1225,,,,,245.794326782226560,,,0.1844372349102511,,,,,,,,,,,,,,,249.2181644015842,320.4017768012153,,,,,,,,,,,0.004567297907770019,,,,,,,250.0506164550781,321.4719970703125,,,,,,,-1.440002441406250
2010-02-25,,,,,,,320.320007324218750,322.239990234375000,318.079986572265600,321.920013427734400,577,,,,,250.399078369140620,,,0.26275710694176974,,,,,,,,,,,,,,,249.61180239076967,320.9078556767217,,,,,,,,,,,0.018560842344778658,,,,,,,249.07988586425782,320.2239990234375,,,,,,,1.600006103515650
2010-02-26,,,,,,,321.279998779296900,325.119995117187500,321.279998779296900,325.119995117187500,348,,,,,252.888183593750000,,,0.2808558020478611,,,,,,,,,,,,,,,250.70392945842977,322.31190215687695,,,,,,,,,,,0.00989147036870731,,,,,,,248.73143005371094,319.7760009765625,,,,,,,3.839996337890600
2010-03-01,,,,,,,320.959991455078100,322.559997558593750,320.640014648437500,322.559997558593750,1178,,,,,250.896896362304700,,,0.2471230308495509,,,,,,,,,,,,,,,250.7682517597214,322.39460062411587,,,,,,,,,,,-0.007905345676301478,,,,,,,248.93055114746093,320.03200073242186,,,,,,,1.600006103515650
