"m_date","m_open","m_high","m_low","m_close","m_volume","m_vwap","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_vwap_split_adjusted","m_open_dividend_and_split_adjusted","m_high_dividend_and_split_adjusted","m_low_dividend_and_split_adjusted","m_close_dividend_and_split_adjusted","m_volume_dividend_and_split_adjusted","m_vwap_dividend_and_split_adjusted","c_annualized_volatility_5d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted","c_book_to_price","c_book_value_per_share","c_chaikin_money_flow_21d_dividend_and_split_adjusted","c_chaikin_money_flow_21d_split_adjusted","c_daily_traded_value","c_daily_traded_value_sma_5d","c_daily_traded_value_sma_21d","c_daily_traded_value_sma_63d","c_daily_traded_value_sma_252d","c_earnings_per_share","c_earnings_to_price","c_exponential_moving_average_5d_close_dividend_and_split_adjusted","c_exponential_moving_average_5d_close_split_adjusted","c_exponential_moving_average_21d_close_dividend_and_split_adjusted","c_exponential_moving_average_21d_close_split_adjusted","c_exponential_moving_average_63d_close_dividend_and_split_adjusted","c_exponential_moving_average_63d_close_split_adjusted","c_exponential_moving_average_252d_close_dividend_and_split_adjusted","c_exponential_moving_average_252d_close_split_adjusted","c_last_twelve_months_net_income","c_last_twelve_months_revenue","c_last_twelve_months_revenue_per_share","c_log_difference_high_to_low","c_log_returns_dividend_and_split_adjusted","c_macd_26d_12d_dividend_and_split_adjusted","c_macd_26d_12d_split_adjusted","c_macd_signal_9d_dividend_and_split_adjusted","c_macd_signal_9d_split_adjusted","c_rsi_14d_dividend_and_split_adjusted","c_rsi_14d_split_adjusted","c_simple_moving_average_5d_close_dividend_and_split_adjusted","c_simple_moving_average_5d_close_split_adjusted","c_simple_moving_average_21d_close_dividend_and_split_adjusted","c_simple_moving_average_21d_close_split_adjusted","c_simple_moving_average_63d_close_dividend_and_split_adjusted","c_simple_moving_average_63d_close_split_adjusted","c_simple_moving_average_252d_close_dividend_and_split_adjusted","c_simple_moving_average_252d_close_split_adjusted","c_test"
2009-11-23,,,,,,,60.009998321533200,60.029998779296875,60.009998321533200,60.029998779296875,17700,,,,,46.183132171630860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020000457763675
2009-11-24,,,,,,,60.029998779296875,60.060001373291016,60.020000457763670,60.029998779296875,27100,,,,,46.183132171630860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0E-15
2009-11-25,,,,,,,60.110000610351560,60.159999847412110,60.069999694824220,60.099998474121094,18800,,,,,46.236999511718750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011657058956017698,,,,,,,,,,,,,,,-0.010002136230466
2009-11-27,,,,,,,60.189998626708984,60.189998626708984,60.099998474121094,60.119998931884766,1200,,,,,46.252403259277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003330921649295379,,,,,,,,,,,,,,,-0.069999694824218
2009-11-30,,,,,,,60.119998931884766,60.150001525878906,60.119998931884766,60.150001525878906,10700,,,,,46.275444030761720,,,,,,,,,,,,,,,,,,46.22622222900391,60.0859992980957,,,,,,,,,,,0.0004980289207072025,,,,,,,46.22622222900391,60.0859992980957,,,,,,,0.030002593994140
2009-12-01,,,,,,,60.159999847412110,60.180000305175780,60.159999847412110,60.159999847412110,4800,,,,,46.283176422119140,,,0.007140308663153988,,,,,,,,,,,,,,,46.24520696004232,60.11066614786784,,,,,,,,,,,0.00016708095556258038,,,,,,,46.24623107910156,60.11199951171875,,,,,,,0E-15
2009-12-02,,,,,,,60.169998168945310,60.169998168945310,60.110000610351560,60.110000610351560,1400,,,,,46.244697570800780,,,0.011454402797763854,,,,,,,,,,,,,,,46.245037163628474,60.11044430202908,,,,,,,,,,,-0.0008317245793305296,,,,,,,46.25854415893555,60.12799987792969,,,,,,,-0.059997558593750
2009-12-03,,,,,,,60.099998474121094,60.099998474121094,60.029998779296875,60.090000152587890,1900,,,,,46.229320526123050,,,0.008635756031408068,,,,,,,,,,,,,,,46.23979828446,60.10362958554868,,,,,,,,,,,-0.00033257005883200803,,,,,,,46.2570083618164,60.126000213623044,,,,,,,-0.009998321533204
2009-12-04,,,,,,,60.009998321533200,60.009998321533200,59.990001678466800,60.000000000000000,2500,,,,,46.160083770751950,,,0.0126158334737354,,,,,,,,,,,,,,,46.21322677989065,60.06908639036579,,,,,,,,,,,-0.0014988032201138455,,,,,,,46.23854446411133,60.1020004272461,,,,,,,-0.009998321533200
2009-12-07,,,,,,,60.020000457763670,60.029998779296875,60.009998321533200,60.029998779296875,7600,,,,,46.183132171630860,,,0.012621039277804487,,,,,,,,,,,,,,,46.20319524380405,60.05605718667615,,,,,,,,,,,0.0004991899214752864,,,,,,,46.22008209228515,60.077999877929685,,,,,,,0.009998321533205
2009-12-08,,,,,,,60.090000152587890,60.090000152587890,60.080001831054690,60.080001831054690,7000,,,,,46.221614837646484,,,0.015137927120575686,,,,,,,,,,,,,,,46.209335108418195,60.06403873480233,,,,,,,,,,,0.000832915396360283,,,,,,,46.207769775390624,60.0620002746582,,,,,,,-0.009998321533200
2009-12-09,,,,,,,60.099998474121094,60.099998474121094,60.099998474121094,60.099998474121094,2100,,,,,46.236999511718750,,,0.014646672856592078,,,,,,,,,,,,,,,46.218556576185044,60.076025314575254,,,,,,,,,,,0.0003327904992416051,,,,,,,46.20623016357422,60.05999984741211,,,,,,,0E-15
2009-12-10,,,,,,,60.060001373291016,60.069999694824220,60.060001373291016,60.060001373291016,6000,,,,,46.206230163574220,,,0.01525383461287703,,,,,,,,,,,,,,,46.21444777198144,60.07068400081384,,,,,,,,,,,-0.0006656917848690878,,,,,,,46.201612091064455,60.05400009155274,,,,,,,0E-15
2009-12-11,,,,,,,60.020000457763670,60.020000457763670,60.020000457763670,60.020000457763670,1700,,,,,46.175460815429690,,,0.010993549074017436,,,,,,,,,,,,,,,46.20145211979752,60.053789486463785,,,,,,,,,,,-0.0006661352256327789,,,,,,,46.2046875,60.05800018310547,,,,,,,0E-15
2009-12-14,,,,,,,59.990001678466800,60.020000457763670,59.990001678466800,60.020000457763670,7600,,,,,46.175460815429690,,,0.010305783874689268,,,,,,,,,,,,,,,46.19278835167491,60.04252647689708,,,,,,,,,,,0,,,,,48.93922290561167,48.93634290259463,46.20315322875977,60.056000518798825,,,,,,,0.029998779296870
2009-12-15,,,,,,,59.979999542236330,59.979999542236330,59.919998168945310,59.959999084472656,3200,,,,,46.129283905029300,,,0.008691348703391189,,,,,,,,,,,,,,,46.171620202793044,60.01501734608894,,,,,,,,,,,-0.0010005317579806466,,,,,43.0224287610929,43.021586840529416,46.18468704223633,60.03199996948242,,,,,,,-0.020000457763674
