"m_date","m_open","m_high","m_low","m_close","m_volume","m_vwap","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_vwap_split_adjusted","m_open_dividend_and_split_adjusted","m_high_dividend_and_split_adjusted","m_low_dividend_and_split_adjusted","m_close_dividend_and_split_adjusted","m_volume_dividend_and_split_adjusted","m_vwap_dividend_and_split_adjusted","c_annualized_volatility_5d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted","c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted","c_book_to_price","c_book_value_per_share","c_chaikin_money_flow_21d_dividend_and_split_adjusted","c_chaikin_money_flow_21d_split_adjusted","c_daily_traded_value","c_daily_traded_value_sma_5d","c_daily_traded_value_sma_21d","c_daily_traded_value_sma_63d","c_daily_traded_value_sma_252d","c_earnings_per_share","c_earnings_to_price","c_exponential_moving_average_5d_close_dividend_and_split_adjusted","c_exponential_moving_average_5d_close_split_adjusted","c_exponential_moving_average_21d_close_dividend_and_split_adjusted","c_exponential_moving_average_21d_close_split_adjusted","c_exponential_moving_average_63d_close_dividend_and_split_adjusted","c_exponential_moving_average_63d_close_split_adjusted","c_exponential_moving_average_252d_close_dividend_and_split_adjusted","c_exponential_moving_average_252d_close_split_adjusted","c_last_twelve_months_net_income","c_last_twelve_months_revenue","c_last_twelve_months_revenue_per_share","c_log_difference_high_to_low","c_log_returns_dividend_and_split_adjusted","c_macd_26d_12d_dividend_and_split_adjusted","c_macd_26d_12d_split_adjusted","c_macd_signal_9d_dividend_and_split_adjusted","c_macd_signal_9d_split_adjusted","c_rsi_14d_dividend_and_split_adjusted","c_rsi_14d_split_adjusted","c_simple_moving_average_5d_close_dividend_and_split_adjusted","c_simple_moving_average_5d_close_split_adjusted","c_simple_moving_average_21d_close_dividend_and_split_adjusted","c_simple_moving_average_21d_close_split_adjusted","c_simple_moving_average_63d_close_dividend_and_split_adjusted","c_simple_moving_average_63d_close_split_adjusted","c_simple_moving_average_252d_close_dividend_and_split_adjusted","c_simple_moving_average_252d_close_split_adjusted","c_test"
2013-11-12,,,,,,,14.949999809265137,14.949999809265137,14.949999809265137,14.949999809265137,0,,,,,10.5064535140991210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0E-15
2013-11-13,,,,,,,14.949999809265137,14.949999809265137,14.920000076293945,14.949999809265137,568,,,,,10.5064535140991210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0E-15
2013-11-14,,,,,,,14.949999809265137,14.949999809265137,14.949999809265137,14.949999809265137,0,,,,,10.5064535140991210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0E-15
2013-11-15,,,,,,,15.090000152587890,15.090000152587890,15.050000190734863,15.050000190734863,1400,,,,,10.5767307281494140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006666685025375072,,,,,,,,,,,,,,,-0.039999961853027
2013-11-18,,,,,,,15.220000267028809,15.220000267028809,15.189999580383300,15.189999580383300,1000,,,,,10.6751184463500980,,,,,,,,,,,,,,,,,,10.554241943359376,15.017999839782714,,,,,,,,,,,0.009259280952465618,,,,,,,10.554241943359376,15.017999839782714,,,,,,,-0.030000686645509
2013-11-19,,,,,,,15.189999580383300,15.189999580383300,15.189999580383300,15.189999580383300,0,,,,,10.6751184463500980,,,0.0707492526793284,,,,,,,,,,,,,,,10.594534111022949,15.075333086649577,,,,,,,,,,,0,,,,,,,10.58797492980957,15.065999794006348,,,,,,,0E-15
2013-11-20,,,,,,,15.159999847412110,15.159999847412110,14.949999809265137,14.949999809265137,800,,,,,10.5064535140991210,,,0.1555003794678025,,,,,,,,,,,,,,,10.56517391204834,15.03355532752143,,,,,,,,,,,-0.01592596597784083,,,,,,,10.58797492980957,15.065999794006348,,,,,,,-0.210000038146973
2013-11-21,,,,,,,14.989999771118164,14.989999771118164,14.989999771118164,14.989999771118164,168,,,,,10.5345630645751950,,,0.156653029128454,,,,,,,,,,,,,,,10.554970296223958,15.019036808720342,,,,,,,,,,,0.0026718829951692196,,,,,,,10.593596839904786,15.073999786376953,,,,,,,0E-15
2013-11-22,,,,,,,14.989999771118164,14.989999771118164,14.989999771118164,14.989999771118164,0,,,,,10.5345630645751950,,,0.14706811554114507,,,,,,,,,,,,,,,10.54816788567437,15.009357796186283,,,,,,,,,,,0,,,,,,,10.58516330718994,15.061999702453614,,,,,,,0E-15
2013-11-25,,,,,,,15.170000076293945,15.199999809265137,15.170000076293945,15.189999580383300,2500,,,,,10.6751184463500980,,,0.16581948681340922,,,,,,,,,,,,,,,10.590484739232947,15.069571724251954,,,,,,,,,,,0.013254082982671797,,,,,,,10.58516330718994,15.061999702453614,,,,,,,0.019999504089355
2013-11-26,,,,,,,15.229999542236328,15.270000457763672,15.229000091552734,15.270000457763672,3600,,,,,10.7313423156738280,,,0.1699612802049898,,,,,,,,,,,,,,,10.63743726471324,15.136381302089195,,,,,,,,,,,0.005252993405609659,,,,,,,10.596408081054687,15.077999877929688,,,,,,,0.040000915527344
2013-11-27,,,,,,,15.479999542236328,15.489999771118164,15.449999809265137,15.489999771118164,4740,,,,,10.8859500885009770,,,0.10139967301931137,,,,,,,,,,,,,,,10.720274872642486,15.25425412509885,,,,,,,,,,,0.014304326940429248,,,,,,,10.672307395935059,15.185999870300293,,,,,,,0.010000228881836
2013-11-29,,,,,,,15.720000267028809,15.789999961853027,15.720000267028809,15.789899826049805,17150,,,,,11.0967121124267580,,,0.12169063979503586,,,,,,,,,,,,,,,10.845753952570577,15.432802692082502,,,,,,,,,,,0.019175883276926223,,,,,,,10.78473720550537,15.34597988128662,,,,,,,0.069899559020996
2013-12-02,,,,,,,15.649999618530273,15.680000305175781,15.598500251770020,15.640000343322754,3886,,,,,10.9913682937622070,,,0.17857928908237236,,,,,,,,,,,,,,,10.89429206630112,15.501868575829253,,,,,,,,,,,-0.00953859416026847,,,,,,,10.876098251342773,15.475979995727538,,,,,,,-0.009999275207519
2013-12-03,,,,,,,15.630000114440918,15.630000114440918,15.609900474548340,15.609999656677246,2756,,,,,10.9702844619750980,,,0.18543528270308923,,,,,,,,,,,,,,,10.919622864859113,15.53791226944525,,,,,,,,,,,-0.0019200593415223928,,,,,72.00302927210609,72.00293262217883,10.935131454467774,15.559980010986328,,,,,,,-0.020000457763672
2013-12-04,,,,,,,15.329999923706055,15.340000152587890,15.180000305175781,15.340000152587890,2030,,,,,10.7805347442626950,,,0.2468537264054969,,,,,,,,,,,,,,,10.87326015799364,15.47194156382613,,,,,,,,,,,-0.017448035381403246,,,,,60.31043156244849,60.310445150366384,10.944969940185548,15.573979949951172,,,,,,,0.010000228881835
2013-12-05,,,,,,,15.430000305175781,15.430000305175781,15.359999656677246,15.369999885559082,2403,,,,,10.8016185760498050,,,0.21860485112618575,,,,,,,,,,,,,,,10.849379630679028,15.43796100440378,,,,,,,,,,,0.0019538215840971002,,,,,61.066970911366816,61.06695434869054,10.928103637695312,15.549979972839356,,,,,,,-0.060000419616699
2013-12-06,,,,,,,15.250000000000000,15.430000305175781,15.250000000000000,15.430000305175781,1270,,,,,10.8437852859497070,,,0.14015045024082723,,,,,,,,,,,,,,,10.847514849102588,15.435307437994448,,,,,,,,,,,0.003896140123722026,,,,,62.602311602579555,62.602294217299956,10.877518272399902,15.478000068664551,,,,,,,0.180000305175781
2013-12-09,,,,,,,15.489999771118164,15.489999771118164,15.489999771118164,15.489999771118164,1601,,,,,10.8859500885009770,,,0.14278309626106833,,,,,,,,,,,,,,,10.860326595568718,15.453538215702354,,,,,,,,,,,0.003880843898448528,,,,,64.12578209181163,64.12580688828761,10.856434631347657,15.447999954223633,,,,,,,0E-15
2013-12-10,,,,,,,15.710000038146973,15.710000038146973,15.659899711608887,15.659999847412110,2100,,,,,11.0054235458374020,,,0.16941694967971016,,,,,,,,,,,,,,,10.90869224565828,15.522358759605606,,,,,,,,,,,0.01091522583493157,,,,,68.09214900466046,68.09210764790564,10.863462448120117,15.457999992370606,,,,,,,-0.050000190734863
2013-12-11,,,,,,,15.639900207519531,15.640000343322754,15.590000152587890,15.590000152587890,3566,,,,,10.9562273025512700,,,0.0873119024238778,,,,,,,,,,,,,,,10.924537264622609,15.5449058905997,10.745058241344633,15.289518946693057,,,,,,,,,-0.004480202869587474,,,,,64.90967355493747,64.9097767837795,10.898600959777832,15.507999992370605,10.745058241344633,15.289518946693057,,,,,-0.049900054931641
2013-12-12,,,,,,,15.539999961853027,15.539999961853027,15.399999618530273,15.409999847412110,3520,,,,,10.8297290802001950,,,0.1381549426096591,0.15185076166883316,,,,,,,,,,,,,,10.892934536481805,15.49993720953717,10.752755590331503,15.300471755849335,,,,,,,,,-0.011612953019989183,,,,,57.471630239639914,57.47164361433818,10.90422306060791,15.51599998474121,10.760452315920876,15.311423710414342,,,,,-0.130000114440917
